MN158991.1	edge_244	0.0590885	0	169/1000
MN158992.1	edge_244	0.064825	0	147/1000
MN641485.1	edge_244	0.0737105	0	119/1000
MN783745.1	edge_244	0.0838645	0	94/1000
MN816372.1	edge_244	0.0693234	0	132/1000
MN822124.1	edge_244	0.0418553	0	262/1000
MN822125.1	edge_244	0.0790711	0	105/1000
MN823987.1	edge_244	0.0931964	0	76/1000
MN823988.1	edge_244	0.0498292	0	213/1000
MN823989.1	edge_244	0.0444041	0	245/1000
MN823991.1	edge_244	0.0816138	0	99/1000
MN823993.1	edge_244	0.0766828	0	111/1000
MN824001.1	edge_244	0.0949813	0	73/1000
MN842295.1	edge_244	0.0820539	0	98/1000
MN848327.1	edge_244	0.0981375	0	68/1000
MN865122.1	edge_244	0.0726524	0	122/1000
MN891682.1	edge_244	0.0774628	0	109/1000
MT066418.1	edge_244	0.0943778	0	74/1000
MT074415.1	edge_244	0.0774628	0	109/1000
MT077880.1	edge_244	0.0450347	0	241/1000
MT077881.1	edge_244	0.0463343	0	233/1000
MT077882.1	edge_244	0.045678	0	237/1000
MT077885.1	edge_244	0.0716227	0	125/1000
MT077889.1	edge_244	0.0751681	0	115/1000
MT090959.1	edge_244	0.0887833	0	84/1000
MT108208.1	edge_244	0.0937829	0	75/1000
MT109193.1	edge_244	0.0943778	0	74/1000
MT199177.1	edge_244	0.0686914	0	134/1000
MT230153.1	edge_244	0.0926182	0	77/1000
MT230185.1	edge_244	0.0848014	0	92/1000
MT230318.1	edge_244	0.0744324	0	117/1000
MT230339.1	edge_244	0.0838645	0	94/1000
MT230416.1	edge_244	0.0852783	0	91/1000
NC_002134.1	edge_244	0.0693234	0	132/1000
NC_002483.1	edge_244	0.0774628	0	109/1000
NC_004998.1	edge_244	0.0816138	0	99/1000
NC_005327.1	edge_244	0.0668569	0	140/1000
NC_006671.1	edge_244	0.0786628	0	106/1000
NC_006816.1	edge_244	0.0505746	0	209/1000
NC_007675.1	edge_244	0.0834041	0	95/1000
NC_007941.1	edge_244	0.0608169	0	162/1000
NC_009133.1	edge_244	0.0690061	0	133/1000
NC_009602.1	edge_244	0.0848014	0	92/1000
NC_009837.1	edge_244	0.0702918	0	129/1000
NC_010409.1	edge_244	0.0668569	0	140/1000
NC_010488.1	edge_244	0.0690061	0	133/1000
NC_010558.1	edge_244	0.0567566	0	179/1000
NC_010862.1	edge_244	0.0920479	0	78/1000
NC_011603.1	edge_244	0.0920479	0	78/1000
NC_011812.1	edge_244	0.0723061	0	123/1000
NC_011964.1	edge_244	0.0794837	0	104/1000
NC_011980.1	edge_244	0.0848014	0	92/1000
NC_012944.1	edge_244	0.0816138	0	99/1000
NC_013121.1	edge_244	0.0994698	0	66/1000
NC_013122.1	edge_244	0.0455159	0	238/1000
NC_013175.1	edge_244	0.0608169	0	162/1000
NC_013507.1	edge_244	0.0914855	0	79/1000
NC_013542.1	edge_244	0.0778587	0	108/1000
NC_013655.1	edge_244	0.0610707	0	161/1000
NC_013727.1	edge_244	0.0751681	0	115/1000
NC_013951.1	edge_244	0.0302852	0	360/1000
NC_014382.1	edge_244	0.0920479	0	78/1000
NC_014384.1	edge_244	0.0503867	0	210/1000
NC_014385.1	edge_244	0.0590885	0	169/1000
NC_014615.1	edge_244	0.0610707	0	161/1000
NC_016039.1	edge_244	0.0778587	0	108/1000
NC_017627.1	edge_244	0.0693234	0	132/1000
NC_017630.1	edge_244	0.0618432	0	158/1000
NC_017640.1	edge_244	0.0872439	0	87/1000
NC_017647.1	edge_244	0.0926182	0	77/1000
NC_017659.1	edge_244	0.0690061	0	133/1000
NC_018954.1	edge_244	0.0693234	0	132/1000
NC_018966.1	edge_244	0.0712856	0	126/1000
NC_018998.1	edge_244	0.0737105	0	119/1000
NC_019001.1	edge_244	0.0962153	0	71/1000
NC_019037.1	edge_244	0.0677629	0	137/1000
NC_019057.1	edge_244	0.0751681	0	115/1000
NC_019071.1	edge_244	0.0751681	0	115/1000
NC_019073.1	edge_244	0.0747985	0	116/1000
NC_019089.1	edge_244	0.0726524	0	122/1000
NC_019090.1	edge_244	0.0653942	0	145/1000
NC_019094.1	edge_244	0.0987984	0	67/1000
NC_019095.1	edge_244	0.0686914	0	134/1000
NC_019109.1	edge_244	0.0949813	0	73/1000
NC_019117.1	edge_244	0.0525139	0	199/1000
NC_019122.1	edge_244	0.0525139	0	199/1000
NC_019424.1	edge_244	0.0709514	0	127/1000
NC_020271.1	edge_244	0.0766828	0	111/1000
NC_020278.2	edge_244	0.0665597	0	141/1000
NC_022651.1	edge_244	0.0471738	0	228/1000
NC_023315.1	edge_244	0.0857608	0	90/1000
NC_023327.1	edge_244	0.0755413	0	114/1000
NC_024956.1	edge_244	0.0755413	0	114/1000
NC_025106.1	edge_244	0.0790711	0	105/1000
NC_025139.1	edge_244	0.0723061	0	123/1000
NC_025141.1	edge_244	0.0712856	0	126/1000
NC_025175.1	edge_244	0.0690061	0	133/1000
NC_025177.1	edge_244	0.0770708	0	110/1000
NC_025179.1	edge_244	0.0662649	0	142/1000
NZ_AP014566.1	edge_244	0.0955937	0	72/1000
NZ_AP014804.1	edge_244	0.080322	0	102/1000
NZ_AP017611.1	edge_244	0.0706202	0	128/1000
NZ_AP017618.1	edge_244	0.0820539	0	98/1000
NZ_AP017621.1	edge_244	0.0820539	0	98/1000
NZ_AP018136.1	edge_244	0.0645437	0	148/1000
NZ_AP018137.1	edge_244	0.0807479	0	101/1000
NZ_AP018138.1	edge_244	0.0716227	0	125/1000
NZ_AP018139.1	edge_244	0.0786628	0	106/1000
NZ_AP018140.1	edge_244	0.0730018	0	121/1000
NZ_AP018144.1	edge_244	0.0634394	0	152/1000
NZ_AP018147.1	edge_244	0.0730018	0	121/1000
NZ_AP018785.1	edge_244	0.0642645	0	149/1000
NZ_AP018799.1	edge_244	0.0574401	0	176/1000
NZ_AP018801.1	edge_244	0.0994698	0	66/1000
NZ_AP018833.1	edge_244	0.0453547	0	239/1000
NZ_AP018939.1	edge_244	0.0590885	0	169/1000
NZ_AP019191.1	edge_244	0.0723061	0	123/1000
NZ_AP019676.1	edge_244	0.0774628	0	109/1000
NZ_AP019677.1	edge_244	0.0807479	0	101/1000
NZ_AP022651.1	edge_244	0.0414262	0	265/1000
NZ_CP005931.1	edge_244	0.0668569	0	140/1000
NZ_CP006001.1	edge_244	0.0862491	0	89/1000
NZ_CP006635.1	edge_244	0.0628995	0	154/1000
NZ_CP007150.1	edge_244	0.0608169	0	162/1000
NZ_CP008715.1	edge_244	0.0314775	0	348/1000
NZ_CP009167.1	edge_244	0.0811785	0	100/1000
NZ_CP009231.1	edge_244	0.0465005	0	232/1000
NZ_CP009232.1	edge_244	0.0450347	0	241/1000
NZ_CP009233.1	edge_244	0.043179	0	253/1000
NZ_CP009860.1	edge_244	0.0403101	0	273/1000
NZ_CP010141.1	edge_244	0.0574401	0	176/1000
NZ_CP010147.1	edge_244	0.0872439	0	87/1000
NZ_CP010149.1	edge_244	0.054149	0	191/1000
NZ_CP010158.1	edge_244	0.0693234	0	132/1000
NZ_CP010174.1	edge_244	0.0626325	0	155/1000
NZ_CP010192.1	edge_244	0.0909306	0	80/1000
NZ_CP010209.1	edge_244	0.0882637	0	85/1000
NZ_CP010215.1	edge_244	0.0852783	0	91/1000
NZ_CP010223.1	edge_244	0.0852783	0	91/1000
NZ_CP010239.1	edge_244	0.0686914	0	134/1000
NZ_CP010316.1	edge_244	0.0677629	0	137/1000
NZ_CP010345.1	edge_244	0.0774628	0	109/1000
NZ_CP010372.1	edge_244	0.0453547	0	239/1000
NZ_CP011064.1	edge_244	0.0485634	0	220/1000
NZ_CP011135.1	edge_244	0.0668569	0	140/1000
NZ_CP011136.1	edge_244	0.0872439	0	87/1000
NZ_CP011496.1	edge_244	0.0719629	0	124/1000
NZ_CP011916.1	edge_244	0.0824989	0	97/1000
NZ_CP012113.1	edge_244	0.0709514	0	127/1000
NZ_CP012139.1	edge_244	0.0686914	0	134/1000
NZ_CP012197.1	edge_244	0.0448759	0	242/1000
NZ_CP012377.1	edge_244	0.0867434	0	88/1000
NZ_CP012626.1	edge_244	0.0523149	0	200/1000
NZ_CP012632.1	edge_244	0.0634394	0	152/1000
NZ_CP012634.1	edge_244	0.0608169	0	162/1000
NZ_CP012636.1	edge_244	0.0662649	0	142/1000
NZ_CP012683.1	edge_244	0.0726524	0	122/1000
NZ_CP012928.1	edge_244	0.0774628	0	109/1000
NZ_CP013026.1	edge_244	0.0838645	0	94/1000
NZ_CP013027.1	edge_244	0.0659724	0	143/1000
NZ_CP013657.1	edge_244	0.0403101	0	273/1000
NZ_CP013832.1	edge_244	0.0383209	0	288/1000
NZ_CP013833.1	edge_244	0.0424367	0	258/1000
NZ_CP013834.1	edge_244	0.0931964	0	76/1000
NZ_CP013836.1	edge_244	0.0496454	0	214/1000
NZ_CP014110.1	edge_244	0.0613264	0	160/1000
NZ_CP014112.1	edge_244	0.0759181	0	113/1000
NZ_CP014271.1	edge_244	0.0943778	0	74/1000
NZ_CP014273.1	edge_244	0.0943778	0	74/1000
NZ_CP014321.1	edge_244	0.0471738	0	228/1000
NZ_CP014489.1	edge_244	0.0651085	0	146/1000
NZ_CP014493.1	edge_244	0.0523149	0	200/1000
NZ_CP014496.1	edge_244	0.0608169	0	162/1000
NZ_CP014498.1	edge_244	0.0321972	0	341/1000
NZ_CP014523.1	edge_244	0.0610707	0	161/1000
NZ_CP014668.1	edge_244	0.0583726	0	172/1000
NZ_CP015070.1	edge_244	0.0507636	0	208/1000
NZ_CP015072.1	edge_244	0.0699663	0	130/1000
NZ_CP015077.1	edge_244	0.0304804	0	358/1000
NZ_CP015086.1	edge_244	0.0458408	0	236/1000
NZ_CP015131.1	edge_244	0.0567566	0	179/1000
NZ_CP015140.1	edge_244	0.0439391	0	248/1000
NZ_CP015160.1	edge_244	0.0465005	0	232/1000
NZ_CP015239.1	edge_244	0.0994698	0	66/1000
NZ_CP015388.1	edge_244	0.0665597	0	141/1000
NZ_CP015503.1	edge_244	0.0674584	0	138/1000
NZ_CP015836.1	edge_244	0.0730018	0	121/1000
NZ_CP016498.1	edge_244	0.0588483	0	170/1000
NZ_CP017221.1	edge_244	0.0543589	0	190/1000
NZ_CP017287.1	edge_244	0.0852783	0	91/1000
NZ_CP017633.1	edge_244	0.0747985	0	116/1000
NZ_CP017726.1	edge_244	0.0882637	0	85/1000
NZ_CP017852.1	edge_244	0.0834041	0	95/1000
NZ_CP018107.1	edge_244	0.0762985	0	112/1000
NZ_CP018113.1	edge_244	0.0766828	0	111/1000
NZ_CP018343.1	edge_244	0.0943778	0	74/1000
NZ_CP018455.1	edge_244	0.0843302	0	93/1000
NZ_CP018643.1	edge_244	0.080322	0	102/1000
NZ_CP018952.1	edge_244	0.0422904	0	259/1000
NZ_CP018954.1	edge_244	0.0507636	0	208/1000
NZ_CP018958.1	edge_244	0.0719629	0	124/1000
NZ_CP018960.1	edge_244	0.0552118	0	186/1000
NZ_CP018964.1	edge_244	0.0744324	0	117/1000
NZ_CP018969.1	edge_244	0.0631684	0	153/1000
NZ_CP018973.1	edge_244	0.0778587	0	108/1000
NZ_CP018982.1	edge_244	0.0517248	0	203/1000
NZ_CP018990.1	edge_244	0.0485634	0	220/1000
NZ_CP018994.1	edge_244	0.0621044	0	157/1000
NZ_CP018998.1	edge_244	0.0414262	0	265/1000
NZ_CP019001.1	edge_244	0.0671564	0	139/1000
NZ_CP019007.1	edge_244	0.0816138	0	99/1000
NZ_CP019009.1	edge_244	0.0353885	0	312/1000
NZ_CP019014.1	edge_244	0.0460045	0	235/1000
NZ_CP019018.1	edge_244	0.0702918	0	129/1000
NZ_CP019028.1	edge_244	0.0642645	0	149/1000
NZ_CP019055.1	edge_244	0.0794837	0	104/1000
NZ_CP019076.1	edge_244	0.04288	0	255/1000
NZ_CP019247.1	edge_244	0.0665597	0	141/1000
NZ_CP019251.1	edge_244	0.064825	0	147/1000
NZ_CP019268.1	edge_244	0.0816138	0	99/1000
NZ_CP019272.1	edge_244	0.0770708	0	110/1000
NZ_CP019282.1	edge_244	0.0590885	0	169/1000
NZ_CP019444.1	edge_244	0.0665597	0	141/1000
NZ_CP019456.1	edge_244	0.0987984	0	67/1000
NZ_CP019561.1	edge_244	0.0762985	0	112/1000
NZ_CP019909.1	edge_244	0.0893096	0	83/1000
NZ_CP019910.1	edge_244	0.0709514	0	127/1000
NZ_CP020057.1	edge_244	0.0981375	0	68/1000
NZ_CP020113.1	edge_244	0.0949813	0	73/1000
NZ_CP020117.1	edge_244	0.0383209	0	288/1000
NZ_CP020338.1	edge_244	0.0962153	0	71/1000
NZ_CP020340.1	edge_244	0.0696435	0	131/1000
NZ_CP020496.1	edge_244	0.0588483	0	170/1000
NZ_CP020510.1	edge_244	0.0610707	0	161/1000
NZ_CP020515.1	edge_244	0.0583726	0	172/1000
NZ_CP020517.1	edge_244	0.0662649	0	142/1000
NZ_CP020519.1	edge_244	0.0588483	0	170/1000
NZ_CP020546.1	edge_244	0.0712856	0	126/1000
NZ_CP020934.1	edge_244	0.0618432	0	158/1000
NZ_CP021087.1	edge_244	0.0579033	0	174/1000
NZ_CP021180.1	edge_244	0.04288	0	255/1000
NZ_CP021203.1	edge_244	0.0751681	0	115/1000
NZ_CP021204.1	edge_244	0.0744324	0	117/1000
NZ_CP021210.1	edge_244	0.0686914	0	134/1000
NZ_CP021536.1	edge_244	0.0820539	0	98/1000
NZ_CP021684.1	edge_244	0.0674584	0	138/1000
NZ_CP021690.1	edge_244	0.0368186	0	300/1000
NZ_CP021711.1	edge_244	0.0716227	0	125/1000
NZ_CP021728.1	edge_244	0.0712856	0	126/1000
NZ_CP021733.1	edge_244	0.056983	0	178/1000
NZ_CP021737.1	edge_244	0.0421447	0	260/1000
NZ_CP021843.1	edge_244	0.0766828	0	111/1000
NZ_CP021847.1	edge_244	0.0766828	0	111/1000
NZ_CP021871.1	edge_244	0.04288	0	255/1000
NZ_CP021880.1	edge_244	0.0448759	0	242/1000
NZ_CP021937.1	edge_244	0.0460045	0	235/1000
NZ_CP021938.1	edge_244	0.0807479	0	101/1000
NZ_CP022166.1	edge_244	0.0503867	0	210/1000
NZ_CP022227.3	edge_244	0.0535266	0	194/1000
NZ_CP022732.1	edge_244	0.0755413	0	114/1000
NZ_CP023145.1	edge_244	0.0408631	0	269/1000
NZ_CP023351.1	edge_244	0.0696435	0	131/1000
NZ_CP023354.1	edge_244	0.0848014	0	92/1000
NZ_CP023355.1	edge_244	0.0887833	0	84/1000
NZ_CP023358.1	edge_244	0.0931964	0	76/1000
NZ_CP023361.1	edge_244	0.0408631	0	269/1000
NZ_CP023363.1	edge_244	0.0637124	0	151/1000
NZ_CP023367.1	edge_244	0.0968463	0	70/1000
NZ_CP023369.1	edge_244	0.0829489	0	96/1000
NZ_CP023372.1	edge_244	0.0590885	0	169/1000
NZ_CP023378.1	edge_244	0.0634394	0	152/1000
NZ_CP023384.1	edge_244	0.0686914	0	134/1000
NZ_CP023389.1	edge_244	0.0816138	0	99/1000
NZ_CP023471.1	edge_244	0.0867434	0	88/1000
NZ_CP023733.1	edge_244	0.0706202	0	128/1000
NZ_CP023816.1	edge_244	0.0389696	0	283/1000
NZ_CP023827.1	edge_244	0.041003	0	268/1000
NZ_CP023828.1	edge_244	0.0674584	0	138/1000
NZ_CP023835.1	edge_244	0.0444041	0	245/1000
NZ_CP023845.1	edge_244	0.0523149	0	200/1000
NZ_CP023850.1	edge_244	0.0374354	0	295/1000
NZ_CP023854.1	edge_244	0.0427316	0	256/1000
NZ_CP023895.1	edge_244	0.0626325	0	155/1000
NZ_CP023903.1	edge_244	0.0662649	0	142/1000
NZ_CP023942.1	edge_244	0.0816138	0	99/1000
NZ_CP023959.1	edge_244	0.0751681	0	115/1000
NZ_CP024039.1	edge_244	0.0867434	0	88/1000
NZ_CP024133.1	edge_244	0.0774628	0	109/1000
NZ_CP024136.1	edge_244	0.0962153	0	71/1000
NZ_CP024140.1	edge_244	0.0608169	0	162/1000
NZ_CP024145.1	edge_244	0.0962153	0	71/1000
NZ_CP024151.1	edge_244	0.0778587	0	108/1000
NZ_CP024157.1	edge_244	0.0723061	0	123/1000
NZ_CP024238.1	edge_244	0.0838645	0	94/1000
NZ_CP024249.1	edge_244	0.0872439	0	87/1000
NZ_CP024258.1	edge_244	0.0824989	0	97/1000
NZ_CP024268.1	edge_244	0.0994698	0	66/1000
NZ_CP024281.1	edge_244	0.0639874	0	150/1000
NZ_CP024284.1	edge_244	0.0744324	0	117/1000
NZ_CP024287.1	edge_244	0.0852783	0	91/1000
NZ_CP024430.1	edge_244	0.0709514	0	127/1000
NZ_CP024475.1	edge_244	0.0600659	0	165/1000
NZ_CP024652.2	edge_244	0.0706202	0	128/1000
NZ_CP024718.1	edge_244	0.0567566	0	179/1000
NZ_CP024721.1	edge_244	0.0567566	0	179/1000
NZ_CP024805.1	edge_244	0.0683793	0	135/1000
NZ_CP024816.1	edge_244	0.0545702	0	189/1000
NZ_CP024823.1	edge_244	0.0824989	0	97/1000
NZ_CP024827.1	edge_244	0.0613264	0	160/1000
NZ_CP024831.1	edge_244	0.0547827	0	188/1000
NZ_CP024836.1	edge_244	0.0639874	0	150/1000
NZ_CP024840.1	edge_244	0.0639874	0	150/1000
NZ_CP024852.1	edge_244	0.0613264	0	160/1000
NZ_CP024856.1	edge_244	0.0492808	0	216/1000
NZ_CP024860.1	edge_244	0.0483865	0	221/1000
NZ_CP024863.1	edge_244	0.0545702	0	189/1000
NZ_CP024887.1	edge_244	0.0914855	0	79/1000
NZ_CP024888.1	edge_244	0.0782587	0	107/1000
NZ_CP024975.1	edge_244	0.0807479	0	101/1000
NZ_CP025253.1	edge_244	0.0706202	0	128/1000
NZ_CP025254.1	edge_244	0.0702918	0	129/1000
NZ_CP025329.1	edge_244	0.0656822	0	144/1000
NZ_CP025463.1	edge_244	0.0955937	0	72/1000
NZ_CP025677.1	edge_244	0.0778587	0	108/1000
NZ_CP025708.1	edge_244	0.0529154	0	197/1000
NZ_CP025737.1	edge_244	0.0693234	0	132/1000
NZ_CP025844.1	edge_244	0.0843302	0	93/1000
NZ_CP025850.1	edge_244	0.0834041	0	95/1000
NZ_CP025857.1	edge_244	0.0843302	0	93/1000
NZ_CP025861.1	edge_244	0.0994698	0	66/1000
NZ_CP025919.1	edge_244	0.0820539	0	98/1000
NZ_CP025949.1	edge_244	0.0790711	0	105/1000
NZ_CP025952.1	edge_244	0.0816138	0	99/1000
NZ_CP026131.1	edge_244	0.0843302	0	93/1000
NZ_CP026141.1	edge_244	0.0843302	0	93/1000
NZ_CP026158.1	edge_244	0.0613264	0	160/1000
NZ_CP026201.1	edge_244	0.0716227	0	125/1000
NZ_CP026403.1	edge_244	0.0786628	0	106/1000
NZ_CP026474.1	edge_244	0.0723061	0	123/1000
NZ_CP026494.1	edge_244	0.0642645	0	149/1000
NZ_CP026576.2	edge_244	0.0778587	0	108/1000
NZ_CP026579.1	edge_244	0.0686914	0	134/1000
NZ_CP026584.1	edge_244	0.0829489	0	96/1000
NZ_CP026643.1	edge_244	0.0834041	0	95/1000
NZ_CP026724.1	edge_244	0.0751681	0	115/1000
NZ_CP026754.1	edge_244	0.0843302	0	93/1000
NZ_CP026854.1	edge_244	0.0719629	0	124/1000
NZ_CP026930.1	edge_244	0.0770708	0	110/1000
NZ_CP026931.1	edge_244	0.0759181	0	113/1000
NZ_CP026934.1	edge_244	0.0563082	0	181/1000
NZ_CP026937.1	edge_244	0.0751681	0	115/1000
NZ_CP026940.1	edge_244	0.0621044	0	157/1000
NZ_CP027119.1	edge_244	0.0437856	0	249/1000
NZ_CP027130.1	edge_244	0.0448759	0	242/1000
NZ_CP027135.1	edge_244	0.0920479	0	78/1000
NZ_CP027200.1	edge_244	0.0872439	0	87/1000
NZ_CP027256.1	edge_244	0.0790711	0	105/1000
NZ_CP027311.1	edge_244	0.0829489	0	96/1000
NZ_CP027357.1	edge_244	0.0751681	0	115/1000
NZ_CP027367.1	edge_244	0.0955937	0	72/1000
NZ_CP027385.1	edge_244	0.0623675	0	156/1000
NZ_CP027439.1	edge_244	0.0955937	0	72/1000
NZ_CP027448.1	edge_244	0.0893096	0	83/1000
NZ_CP027455.1	edge_244	0.0914855	0	79/1000
NZ_CP027536.1	edge_244	0.0766828	0	111/1000
NZ_CP027537.1	edge_244	0.0543589	0	190/1000
NZ_CP027551.1	edge_244	0.0903831	0	81/1000
NZ_CP027554.1	edge_244	0.0626325	0	155/1000
NZ_CP027703.1	edge_244	0.0427316	0	256/1000
NZ_CP027765.1	edge_244	0.0955937	0	72/1000
NZ_CP028193.1	edge_244	0.0824989	0	97/1000
NZ_CP028321.1	edge_244	0.0610707	0	161/1000
NZ_CP028322.1	edge_244	0.0581372	0	173/1000
NZ_CP028484.1	edge_244	0.0439391	0	248/1000
NZ_CP028587.1	edge_244	0.0535266	0	194/1000
NZ_CP028790.1	edge_244	0.0862491	0	89/1000
NZ_CP029058.1	edge_244	0.0867434	0	88/1000
NZ_CP029104.1	edge_244	0.0656822	0	144/1000
NZ_CP029107.1	edge_244	0.0653942	0	145/1000
NZ_CP029113.1	edge_244	0.04288	0	255/1000
NZ_CP029243.1	edge_244	0.0719629	0	124/1000
NZ_CP029368.1	edge_244	0.0737105	0	119/1000
NZ_CP029381.1	edge_244	0.0811785	0	100/1000
NZ_CP029422.1	edge_244	0.0659724	0	143/1000
NZ_CP029575.1	edge_244	0.0491	0	217/1000
NZ_CP029577.1	edge_244	0.0471738	0	228/1000
NZ_CP029578.1	edge_244	0.0778587	0	108/1000
NZ_CP029734.1	edge_244	0.0662649	0	142/1000
NZ_CP029744.1	edge_244	0.0762985	0	112/1000
NZ_CP029748.1	edge_244	0.0730018	0	121/1000
NZ_CP029974.1	edge_244	0.0686914	0	134/1000
NZ_CP029978.1	edge_244	0.0615839	0	159/1000
NZ_CP030112.1	edge_244	0.0533217	0	195/1000
NZ_CP030283.1	edge_244	0.0747985	0	116/1000
NZ_CP030329.1	edge_244	0.0751681	0	115/1000
NZ_CP030339.1	edge_244	0.0848014	0	92/1000
NZ_CP030782.1	edge_244	0.0955937	0	72/1000
NZ_CP030791.1	edge_244	0.0671564	0	139/1000
NZ_CP031107.1	edge_244	0.0740698	0	118/1000
NZ_CP031137.1	edge_244	0.0848014	0	92/1000
NZ_CP031233.1	edge_244	0.057671	0	175/1000
NZ_CP031295.1	edge_244	0.0639874	0	150/1000
NZ_CP031548.1	edge_244	0.0843302	0	93/1000
NZ_CP031655.1	edge_244	0.0747985	0	116/1000
NZ_CP031720.1	edge_244	0.0829489	0	96/1000
NZ_CP031804.1	edge_244	0.0733545	0	120/1000
NZ_CP031852.1	edge_244	0.0759181	0	113/1000
NZ_CP032165.1	edge_244	0.0755413	0	114/1000
NZ_CP032202.1	edge_244	0.0396325	0	278/1000
NZ_CP032205.1	edge_244	0.0751681	0	115/1000
NZ_CP032226.1	edge_244	0.064825	0	147/1000
NZ_CP032258.1	edge_244	0.041003	0	268/1000
NZ_CP032262.1	edge_244	0.0786628	0	106/1000
NZ_CP032263.1	edge_244	0.0867434	0	88/1000
NZ_CP032395.1	edge_244	0.0824989	0	97/1000
NZ_CP032397.1	edge_244	0.0931964	0	76/1000
NZ_CP032425.1	edge_244	0.0683793	0	135/1000
NZ_CP032516.1	edge_244	0.0690061	0	133/1000
NZ_CP032799.1	edge_244	0.0816138	0	99/1000
NZ_CP032810.1	edge_244	0.0762985	0	112/1000
NZ_CP032836.1	edge_244	0.0726524	0	122/1000
NZ_CP032877.1	edge_244	0.0535266	0	194/1000
NZ_CP032891.1	edge_244	0.0740698	0	118/1000
NZ_CP032991.1	edge_244	0.0820539	0	98/1000
NZ_CP033091.2	edge_244	0.0719629	0	124/1000
NZ_CP033159.1	edge_244	0.0461689	0	234/1000
NZ_CP033400.1	edge_244	0.0716227	0	125/1000
NZ_CP033404.1	edge_244	0.0829489	0	96/1000
NZ_CP033629.1	edge_244	0.0683793	0	135/1000
NZ_CP033632.1	edge_244	0.0962153	0	71/1000
NZ_CP033634.1	edge_244	0.0755413	0	114/1000
NZ_CP033761.1	edge_244	0.041003	0	268/1000
NZ_CP033847.1	edge_244	0.0733545	0	120/1000
NZ_CP033881.1	edge_244	0.0719629	0	124/1000
NZ_CP033948.1	edge_244	0.0487413	0	219/1000
NZ_CP033962.1	edge_244	0.0987984	0	67/1000
NZ_CP034048.1	edge_244	0.0674584	0	138/1000
NZ_CP034056.1	edge_244	0.0639874	0	150/1000
NZ_CP034254.1	edge_244	0.0744324	0	117/1000
NZ_CP034396.1	edge_244	0.041003	0	268/1000
NZ_CP034401.1	edge_244	0.0411434	0	267/1000
NZ_CP034417.1	edge_244	0.0937829	0	75/1000
NZ_CP034739.1	edge_244	0.0774628	0	109/1000
NZ_CP034932.1	edge_244	0.0709514	0	127/1000
NZ_CP034956.1	edge_244	0.0712856	0	126/1000
NZ_CP034964.1	edge_244	0.0554283	0	185/1000
NZ_CP035124.1	edge_244	0.0733545	0	120/1000
NZ_CP035314.1	edge_244	0.0816138	0	99/1000
NZ_CP035468.1	edge_244	0.0327227	0	336/1000
NZ_CP035470.1	edge_244	0.0762985	0	112/1000
NZ_CP035478.1	edge_244	0.0335842	0	328/1000
NZ_CP035479.1	edge_244	0.0762985	0	112/1000
NZ_CP035517.1	edge_244	0.0335842	0	328/1000
NZ_CP035518.1	edge_244	0.0543589	0	190/1000
NZ_CP035721.1	edge_244	0.0877506	0	86/1000
NZ_CP035752.1	edge_244	0.0762985	0	112/1000
NZ_CP036180.1	edge_244	0.0740698	0	118/1000
NZ_CP036244.1	edge_244	0.0539403	0	192/1000
NZ_CP036301.1	edge_244	0.0829489	0	96/1000
NZ_CP036306.1	edge_244	0.0955937	0	72/1000
NZ_CP036329.1	edge_244	0.0491	0	217/1000
NZ_CP036372.1	edge_244	0.080322	0	102/1000
NZ_CP037904.1	edge_244	0.0686914	0	134/1000
NZ_CP037912.1	edge_244	0.0463343	0	233/1000
NZ_CP037947.1	edge_244	0.0608169	0	162/1000
NZ_CP037964.1	edge_244	0.0974869	0	69/1000
NZ_CP038182.1	edge_244	0.0719629	0	124/1000
NZ_CP038338.1	edge_244	0.0857608	0	90/1000
NZ_CP038385.1	edge_244	0.0656822	0	144/1000
NZ_CP038393.1	edge_244	0.0893096	0	83/1000
NZ_CP038413.1	edge_244	0.0848014	0	92/1000
NZ_CP038455.1	edge_244	0.0610707	0	161/1000
NZ_CP038792.1	edge_244	0.0613264	0	160/1000
NZ_CP038858.1	edge_244	0.0848014	0	92/1000
NZ_CP039405.1	edge_244	0.0937829	0	75/1000
NZ_CP039513.2	edge_244	0.0600659	0	165/1000
NZ_CP039562.1	edge_244	0.0786628	0	106/1000
NZ_CP039810.1	edge_244	0.0829489	0	96/1000
NZ_CP039820.1	edge_244	0.0816138	0	99/1000
NZ_CP040070.1	edge_244	0.0744324	0	117/1000
NZ_CP040124.1	edge_244	0.0774628	0	109/1000
NZ_CP040265.1	edge_244	0.0914855	0	79/1000
NZ_CP040398.1	edge_244	0.0712856	0	126/1000
NZ_CP040454.1	edge_244	0.0786628	0	106/1000
NZ_CP040541.1	edge_244	0.0829489	0	96/1000
NZ_CP040547.1	edge_244	0.0829489	0	96/1000
NZ_CP040807.1	edge_244	0.0696435	0	131/1000
NZ_CP040922.1	edge_244	0.0389696	0	283/1000
NZ_CP040995.1	edge_244	0.0799006	0	103/1000
NZ_CP041032.1	edge_244	0.0662649	0	142/1000
NZ_CP041102.1	edge_244	0.0730018	0	121/1000
NZ_CP041111.1	edge_244	0.0639874	0	150/1000
NZ_CP041177.1	edge_244	0.0744324	0	117/1000
NZ_CP041299.1	edge_244	0.0680698	0	136/1000
